Colony_nr	Treatment	Colony_size	Number_males	Reproductive	Regressed
Vv16	C28	370	0	0	0
Vv16	C28	370	0	0	0
Vv16	C28	370	0	0	0
Vv16	C28	370	0	0	0
Vv16	C28	370	0	0	0
Vv16	C28	370	0	0	0
Vv16	C28	370	0	0	0
Vv16	C28	370	0	0	0
Vv16	C28	370	0	0	0
Vv16	C28	370	0	0	0
Vv16	C28	370	0	0	0
Vv16	C28	370	0	0	0
Vv16	C28	370	0	0	0
Vv16	C28	370	0	0	0
Vv16	C28	370	0	0	0
Vv16	C28	370	0	0	0
Vv16	C28	370	0	0	0
Vv16	C28	370	0	0	0
Vv16	C28	370	0	0	0
Vv16	C28	370	0	0	0
Vv16	C28	370	0	0	0
Vv16	C28	370	0	0	0
Vv16	C28	370	0	0	0
Vv16	C28	370	0	0	0
Vv16	C28	370	0	0	0
Vv16	C28	370	0	0	0
Vv16	C28	370	0	0	0
Vv16	C28	370	0	0	0
Vv16	C28	370	0	0	0
Vv16	C28	370	0	0	0
Vv16	C28	370	0	0	0
Vv16	C28	370	0	0	0
Vv16	C28	370	0	0	0
Vv16	C28	370	0	0	0
Vv16	C28	370	0	0	0
Vv16	C28	370	0	0	0
Vv16	C28	370	0	0	0
Vv16	C28	370	0	0	0
Vv16	C28	370	0	0	0
Vv16	C28	370	0	0	0
Vv16	C28	370	0	0	0
Vv16	C28	370	0	0	0
Vv16	C28	370	0	0	0
Vv16	C28	370	0	0	0
Vv16	C28	370	0	0	0
Vv16	C28	370	0	1	0
Vv16	C28	370	0	1	0
Vv16	C28	370	0	1	0
Vv16	C28	370	0	1	0
Vv16	C28	370	0	1	0
Vv16	C28	370	0	1	0
Vv16	C28	370	0	1	0
Vv16	C28	370	0	1	0
Vv16	C28	370	0	1	0
Vv16	C28	370	0	1	0
Vv16	C28	370	0	1	0
Vv16	C28	370	0	1	0
Vv16	C28	370	0	1	0
Vv16	C28	370	0	1	0
Vv16	C28	370	0	1	0
Vv16	C28	370	0	1	0
Vv16	C28	370	0	1	0
Vv16	C28	370	0	1	0
Vv16	C28	370	0	1	0
Vv16	C28	370	0	1	0
Vv16	C28	370	0	1	0
Vv16	C28	370	0	1	0
Vv16	C28	370	0	1	0
Vv16	C28	370	0	1	0
Vv16	C28	370	0	1	0
Vv16	C28	370	0	1	0
Vv16	C28	370	0	0	1
Vv16	C28	370	0	0	1
Vv16	C28	370	0	0	1
Vv16	C28	370	0	0	1
Vv16	C28	370	0	0	1
Vv16	C28	370	0	0	1
Vv16	C28	370	0	0	1
Vv16	C28	370	0	0	1
Vv16	C28	370	0	0	1
Vv16	C28	370	0	0	1
Vv16	C28	370	0	0	1
Vv16	C28	370	0	0	1
Vv16	C28	370	0	0	1
Vv16	C28	370	0	0	1
Vv16	C28	370	0	0	1
Vv16	C28	370	0	0	1
Vv16	C28	370	0	0	1
Vv16	C28	370	0	0	1
Vv16	C28	370	0	0	1
Vv16	C28	370	0	0	1
Vv16	C28	370	0	0	1
Vv16	C28	370	0	0	1
Vv16	C28	370	0	0	1
Vv16	C28	370	0	0	1
Vv16	C28	370	0	0	1
Vv16	C28	370	0	0	1
Vv16	C28	370	0	0	1
Vv16	C28	370	0	0	1
Vv16	C28	370	0	0	1
Vv16	C28	370	0	0	1
Vv16	Control	261	0	0	0
Vv16	Control	261	0	0	0
Vv16	Control	261	0	0	0
Vv16	Control	261	0	0	0
Vv16	Control	261	0	0	0
Vv16	Control	261	0	0	0
Vv16	Control	261	0	0	0
Vv16	Control	261	0	0	0
Vv16	Control	261	0	0	0
Vv16	Control	261	0	0	0
Vv16	Control	261	0	0	0
Vv16	Control	261	0	0	0
Vv16	Control	261	0	0	0
Vv16	Control	261	0	0	0
Vv16	Control	261	0	0	0
Vv16	Control	261	0	0	0
Vv16	Control	261	0	0	0
Vv16	Control	261	0	0	0
Vv16	Control	261	0	0	0
Vv16	Control	261	0	0	0
Vv16	Control	261	0	0	0
Vv16	Control	261	0	0	0
Vv16	Control	261	0	0	0
Vv16	Control	261	0	0	0
Vv16	Control	261	0	0	0
Vv16	Control	261	0	0	0
Vv16	Control	261	0	0	0
Vv16	Control	261	0	0	0
Vv16	Control	261	0	0	0
Vv16	Control	261	0	0	0
Vv16	Control	261	0	0	0
Vv16	Control	261	0	0	0
Vv16	Control	261	0	0	0
Vv16	Control	261	0	0	0
Vv16	Control	261	0	0	0
Vv16	Control	261	0	0	0
Vv16	Control	261	0	0	0
Vv16	Control	261	0	0	0
Vv16	Control	261	0	0	0
Vv16	Control	261	0	0	0
Vv16	Control	261	0	0	0
Vv16	Control	261	0	0	0
Vv16	Control	261	0	0	0
Vv16	Control	261	0	0	0
Vv16	Control	261	0	0	0
Vv16	Control	261	0	0	0
Vv16	Control	261	0	0	0
Vv16	Control	261	0	0	0
Vv16	Control	261	0	0	0
Vv16	Control	261	0	0	0
Vv16	Control	261	0	0	0
Vv16	Control	261	0	0	0
Vv16	Control	261	0	0	0
Vv16	Control	261	0	0	0
Vv16	Control	261	0	0	0
Vv16	Control	261	0	0	0
Vv16	Control	261	0	0	0
Vv16	Control	261	0	0	0
Vv16	Control	261	0	0	0
Vv16	Control	261	0	0	0
Vv16	Control	261	0	0	0
Vv16	Control	261	0	0	0
Vv16	Control	261	0	0	0
Vv16	Control	261	0	0	0
Vv16	Control	261	0	0	0
Vv16	Control	261	0	0	0
Vv16	Control	261	0	0	0
Vv16	Control	261	0	0	0
Vv16	Control	261	0	0	0
Vv16	Control	261	0	0	0
Vv16	Control	261	0	0	0
Vv16	Control	261	0	0	0
Vv16	Control	261	0	0	0
Vv16	Control	261	0	0	0
Vv16	Control	261	0	0	0
Vv16	Control	261	0	0	0
Vv16	Control	261	0	0	0
Vv16	Control	261	0	0	0
Vv16	Control	261	0	0	0
Vv16	Control	261	0	0	0
Vv16	Control	261	0	0	0
Vv16	Control	261	0	0	0
Vv16	Control	261	0	0	0
Vv16	Control	261	0	0	0
Vv16	Control	261	0	0	0
Vv16	Control	261	0	0	0
Vv16	Control	261	0	0	0
Vv16	Control	261	0	0	0
Vv16	Control	261	0	0	0
Vv16	Control	261	0	0	0
Vv16	Control	261	0	0	0
Vv16	Control	261	0	0	0
Vv16	Control	261	0	0	0
Vv16	Control	261	0	0	0
Vv16	Control	261	0	0	0
Vv16	Control	261	0	0	0
Vv16	Control	261	0	0	0
Vv16	Control	261	0	0	0
Vv16	Control	261	0	0	0
Vv16	Control	261	0	0	0
Vv16	Control	261	0	0	0
Vv16	Control	261	0	0	0
Vv16	Control	261	0	0	0
Vv16	Control	261	0	0	0
Vv16	Control	261	0	0	0
Vv16	Control	261	0	0	0
Vv16	Control	261	0	0	0
Vv16	Control	261	0	0	0
Vv16	Control	261	0	0	0
Vv16	Control	261	0	0	0
Vv16	Control	261	0	0	0
Vv16	Control	261	0	0	0
Vv16	Control	261	0	0	0
Vv16	Control	261	0	0	0
Vv16	Control	261	0	0	0
Vv16	Control	261	0	0	0
Vv16	Control	261	0	0	0
Vv16	Control	261	0	0	0
Vv16	Control	261	0	0	0
Vv16	Control	261	0	0	0
Vv16	Control	261	0	0	0
Vv16	Control	261	0	0	0
Vv16	Control	261	0	0	0
Vv16	Control	261	0	0	0
Vv16	Control	261	0	0	0
Vv16	Control	261	0	0	0
Vv16	Control	261	0	0	0
Vv16	Control	261	0	0	0
Vv16	Control	261	0	0	0
Vv16	Control	261	0	0	0
Vv16	Control	261	0	0	0
Vv16	Control	261	0	0	0
Vv16	Control	261	0	0	0
Vv16	Control	261	0	0	0
Vv16	Control	261	0	0	0
Vv16	Control	261	0	0	0
Vv16	Control	261	0	0	0
Vv16	Control	261	0	0	0
Vv16	Control	261	0	0	0
Vv16	Control	261	0	0	0
Vv16	Control	261	0	0	0
Vv16	Control	261	0	0	0
Vv16	Control	261	0	0	0
Vv16	Control	261	0	0	0
Vv16	Control	261	0	0	0
Vv16	Control	261	0	0	0
Vv16	Control	261	0	0	0
Vv16	Control	261	0	0	0
Vv16	Control	261	0	0	0
Vv16	Control	261	0	0	0
Vv16	Control	261	0	0	0
Vv16	Control	261	0	0	0
Vv16	Control	261	0	0	0
Vv16	Control	261	0	0	0
Vv16	Control	261	0	0	0
Vv16	Control	261	0	0	0
Vv16	Control	261	0	0	0
Vv16	Control	261	0	0	0
Vv16	Control	261	0	0	0
Vv16	Control	261	0	0	0
Vv16	Control	261	0	0	0
Vv16	Control	261	0	0	0
Vv16	Control	261	0	0	0
Vv16	Control	261	0	0	0
Vv16	Control	261	0	0	0
Vv16	Control	261	0	0	0
Vv16	Control	261	0	0	0
Vv16	Control	261	0	0	0
Vv16	Control	261	0	0	0
Vv16	Control	261	0	0	0
Vv16	Control	261	0	0	0
Vv16	Control	261	0	0	0
Vv16	Control	261	0	0	0
Vv16	Control	261	0	0	0
Vv16	Control	261	0	0	0
Vv16	Control	261	0	0	0
Vv16	Control	261	0	0	0
Vv16	Control	261	0	0	0
Vv16	Control	261	0	0	0
Vv16	Control	261	0	0	0
Vv16	Control	261	0	0	0
Vv16	Control	261	0	0	0
Vv16	Control	261	0	0	0
Vv16	Control	261	0	0	0
Vv16	Control	261	0	0	0
Vv16	Control	261	0	0	0
Vv16	Control	261	0	0	0
Vv16	Control	261	0	0	0
Vv16	Control	261	0	0	0
Vv16	Control	261	0	0	0
Vv16	Control	261	0	0	0
Vv16	Control	261	0	0	0
Vv16	Control	261	0	0	0
Vv16	Control	261	0	0	0
Vv16	Control	261	0	0	0
Vv16	Control	261	0	0	0
Vv16	Control	261	0	0	0
Vv16	Control	261	0	1	0
Vv16	Control	261	0	1	0
Vv16	Control	261	0	1	0
Vv16	Control	261	0	1	0
Vv16	Control	261	0	1	0
Vv16	Control	261	0	1	0
Vv16	Control	261	0	1	0
Vv16	Control	261	0	1	0
Vv16	Control	261	0	1	0
Vv16	Control	261	0	1	0
Vv16	Control	261	0	1	0
Vv16	Control	261	0	1	0
Vv16	Control	261	0	1	0
Vv16	Control	261	0	1	0
Vv16	Control	261	0	1	0
Vv16	Control	261	0	1	0
Vv16	Control	261	0	1	0
Vv16	Control	261	0	1	0
Vv16	Control	261	0	1	0
Vv16	Control	261	0	1	0
Vv16	Control	261	0	1	0
Vv16	Control	261	0	1	0
Vv16	Control	261	0	1	0
Vv16	Control	261	0	1	0
Vv16	Control	261	0	1	0
Vv16	Control	261	0	1	0
Vv16	Control	261	0	1	0
Vv16	Control	261	0	1	0
Vv16	Control	261	0	1	0
Vv16	Control	261	0	1	0
Vv16	Control	261	0	1	0
Vv16	Control	261	0	1	0
Vv16	Control	261	0	1	0
Vv16	Control	261	0	1	0
Vv16	Control	261	0	1	0
Vv16	Control	261	0	1	0
Vv16	Control	261	0	1	0
Vv16	Control	261	0	1	0
Vv16	Control	261	0	1	0
Vv16	Control	261	0	1	0
Vv16	Control	261	0	1	0
Vv16	Control	261	0	1	0
Vv16	Control	261	0	1	0
Vv16	Control	261	0	1	0
Vv16	Control	261	0	1	0
Vv16	Control	261	0	1	0
Vv16	Control	261	0	0	1
Vv16	Control	261	0	0	1
Vv16	Control	261	0	0	1
Vv16	Control	261	0	0	1
Vv16	Control	261	0	0	1
Vv16	Control	261	0	0	1
Vv16	Control	261	0	0	1
Vv16	Control	261	0	0	1
Vv16	Control	261	0	0	1
Vv16	Control	261	0	0	1
Vv16	Control	261	0	0	1
Vv16	Control	261	0	0	1
Vv16	Control	261	0	0	1
Vv16	Control	261	0	0	1
Vv16	Control	261	0	0	1
Vv16	Control	261	0	0	1
Vv16	Control	261	0	0	1
Vv16	Control	261	0	0	1
Vv16	3MeC29	47	0	0	0
Vv16	3MeC29	47	0	0	0
Vv16	3MeC29	47	0	0	0
Vv16	3MeC29	47	0	0	0
Vv16	3MeC29	47	0	0	0
Vv16	3MeC29	47	0	0	0
Vv16	3MeC29	47	0	0	0
Vv16	3MeC29	47	0	0	0
Vv16	3MeC29	47	0	0	0
Vv16	3MeC29	47	0	0	0
Vv16	3MeC29	47	0	0	0
Vv16	3MeC29	47	0	0	0
Vv16	3MeC29	47	0	0	0
Vv16	3MeC29	47	0	0	0
Vv16	3MeC29	47	0	0	0
Vv16	3MeC29	47	0	0	0
Vv16	3MeC29	47	0	0	0
Vv16	3MeC29	47	0	0	0
Vv16	3MeC29	47	0	0	0
Vv16	3MeC29	47	0	0	0
Vv16	3MeC29	47	0	0	0
Vv16	3MeC29	47	0	0	0
Vv16	3MeC29	47	0	0	0
Vv16	3MeC29	47	0	0	0
Vv16	3MeC29	47	0	0	0
Vv16	3MeC29	47	0	0	0
Vv16	3MeC29	47	0	0	0
Vv16	3MeC29	47	0	0	0
Vv16	3MeC29	47	0	0	0
Vv16	3MeC29	47	0	0	0
Vv16	3MeC29	47	0	0	0
Vv16	3MeC29	47	0	0	0
Vv16	3MeC29	47	0	0	0
Vv16	3MeC29	47	0	0	0
Vv16	3MeC29	47	0	0	0
Vv16	3MeC29	47	0	0	0
Vv16	3MeC29	47	0	0	0
Vv16	3MeC29	47	0	0	0
Vv16	3MeC29	47	0	0	0
Vv16	3MeC29	47	0	0	0
Vv16	3MeC29	47	0	0	0
Vv16	3MeC29	47	0	0	0
Vv16	3MeC29	47	0	0	0
Vv16	3MeC29	47	0	0	0
Vv16	3MeC29	47	0	0	0
Vv16	3MeC29	47	0	0	0
Vv16	3MeC29	47	0	0	0
Vv24	Control	148	0	0	0
Vv24	Control	148	0	0	0
Vv24	Control	148	0	0	0
Vv24	Control	148	0	0	0
Vv24	Control	148	0	0	0
Vv24	Control	148	0	0	0
Vv24	Control	148	0	0	0
Vv24	Control	148	0	0	0
Vv24	Control	148	0	0	0
Vv24	Control	148	0	0	0
Vv24	Control	148	0	0	0
Vv24	Control	148	0	0	0
Vv24	Control	148	0	0	0
Vv24	Control	148	0	0	0
Vv24	Control	148	0	0	0
Vv24	Control	148	0	0	0
Vv24	Control	148	0	0	0
Vv24	Control	148	0	0	0
Vv24	Control	148	0	0	0
Vv24	Control	148	0	0	0
Vv24	Control	148	0	0	0
Vv24	Control	148	0	0	0
Vv24	Control	148	0	0	0
Vv24	Control	148	0	0	0
Vv24	Control	148	0	0	0
Vv24	Control	148	0	0	0
Vv24	Control	148	0	0	0
Vv24	Control	148	0	0	0
Vv24	Control	148	0	0	0
Vv24	Control	148	0	0	0
Vv24	Control	148	0	0	0
Vv24	Control	148	0	0	0
Vv24	Control	148	0	0	0
Vv24	Control	148	0	0	0
Vv24	Control	148	0	0	0
Vv24	Control	148	0	0	0
Vv24	Control	148	0	0	0
Vv24	Control	148	0	0	0
Vv24	Control	148	0	0	0
Vv24	Control	148	0	0	0
Vv24	Control	148	0	0	0
Vv24	Control	148	0	0	0
Vv24	Control	148	0	0	0
Vv24	Control	148	0	0	0
Vv24	Control	148	0	0	0
Vv24	Control	148	0	0	0
Vv24	Control	148	0	0	0
Vv24	Control	148	0	0	0
Vv24	Control	148	0	0	0
Vv24	Control	148	0	0	0
Vv24	Control	148	0	0	0
Vv24	Control	148	0	0	0
Vv24	Control	148	0	0	0
Vv24	Control	148	0	0	0
Vv24	Control	148	0	0	0
Vv24	Control	148	0	0	0
Vv24	Control	148	0	0	0
Vv24	Control	148	0	0	0
Vv24	Control	148	0	0	0
Vv24	Control	148	0	0	0
Vv24	Control	148	0	0	0
Vv24	Control	148	0	0	0
Vv24	Control	148	0	0	0
Vv24	Control	148	0	0	0
Vv24	Control	148	0	0	0
Vv24	Control	148	0	0	0
Vv24	Control	148	0	0	0
Vv24	Control	148	0	0	0
Vv24	Control	148	0	0	0
Vv24	Control	148	0	0	0
Vv24	Control	148	0	0	0
Vv24	Control	148	0	0	0
Vv24	Control	148	0	0	0
Vv24	Control	148	0	0	0
Vv24	Control	148	0	0	0
Vv24	Control	148	0	0	0
Vv24	Control	148	0	0	0
Vv24	Control	148	0	0	0
Vv24	Control	148	0	0	0
Vv24	Control	148	0	0	0
Vv24	Control	148	0	0	0
Vv24	Control	148	0	0	0
Vv24	Control	148	0	0	0
Vv24	Control	148	0	0	0
Vv24	Control	148	0	0	0
Vv24	Control	148	0	0	0
Vv24	Control	148	0	0	0
Vv24	Control	148	0	0	0
Vv24	Control	148	0	0	0
Vv24	Control	148	0	0	0
Vv24	Control	148	0	0	0
Vv24	Control	148	0	0	0
Vv24	Control	148	0	0	0
Vv24	Control	148	0	0	0
Vv24	Control	148	0	0	0
Vv24	Control	148	0	0	0
Vv24	Control	148	0	0	0
Vv24	Control	148	0	0	0
Vv24	Control	148	0	0	0
Vv24	Control	148	0	0	0
Vv24	Control	148	0	0	0
Vv24	Control	148	0	0	0
Vv24	Control	148	0	0	0
Vv24	Control	148	0	0	0
Vv24	Control	148	0	0	0
Vv24	Control	148	0	0	0
Vv24	Control	148	0	0	0
Vv24	Control	148	0	0	0
Vv24	Control	148	0	0	0
Vv24	Control	148	0	0	0
Vv24	Control	148	0	0	0
Vv24	Control	148	0	0	0
Vv24	Control	148	0	0	0
Vv24	Control	148	0	0	0
Vv24	Control	148	0	0	0
Vv24	Control	148	0	0	0
Vv24	Control	148	0	0	0
Vv24	Control	148	0	0	0
Vv24	Control	148	0	0	0
Vv24	Control	148	0	0	0
Vv24	Control	148	0	0	0
Vv24	Control	148	0	0	0
Vv24	Control	148	0	0	0
Vv24	Control	148	0	0	0
Vv24	Control	148	0	1	0
Vv24	Control	148	0	1	0
Vv24	Control	148	0	1	0
Vv24	Control	148	0	1	0
Vv24	Control	148	0	1	0
Vv24	Control	148	0	1	0
Vv24	Control	148	0	1	0
Vv24	Control	148	0	1	0
Vv24	Control	148	0	1	0
Vv24	Control	148	0	1	0
Vv24	Control	148	0	1	0
Vv24	Control	148	0	1	0
Vv24	Control	148	0	1	0
Vv24	Control	148	0	1	0
Vv24	Control	148	0	1	0
Vv24	Control	148	0	1	0
Vv24	Control	148	0	1	0
Vv24	Control	148	0	1	0
Vv24	Control	148	0	1	0
Vv24	Control	148	0	1	0
Vv24	Control	148	0	1	0
Vv24	Control	148	0	1	0
Vv24	Control	148	0	1	0
Vv24	Control	148	0	0	1
Vv24	C29	84	0	0	0
Vv24	C29	84	0	0	0
Vv24	C29	84	0	0	0
Vv24	C29	84	0	0	0
Vv24	C29	84	0	0	0
Vv24	C29	84	0	0	0
Vv24	C29	84	0	0	0
Vv24	C29	84	0	0	0
Vv24	C29	84	0	0	0
Vv24	C29	84	0	0	0
Vv24	C29	84	0	0	0
Vv24	C29	84	0	0	0
Vv24	C29	84	0	0	0
Vv24	C29	84	0	0	0
Vv24	C29	84	0	0	0
Vv24	C29	84	0	0	0
Vv24	C29	84	0	0	0
Vv24	C29	84	0	0	0
Vv24	C29	84	0	0	0
Vv24	C29	84	0	0	0
Vv24	C29	84	0	0	0
Vv24	C29	84	0	0	0
Vv24	C29	84	0	0	0
Vv24	C29	84	0	0	0
Vv24	C29	84	0	0	0
Vv24	C29	84	0	0	0
Vv24	C29	84	0	0	0
Vv24	C29	84	0	0	0
Vv24	C29	84	0	0	0
Vv24	C29	84	0	0	0
Vv24	C29	84	0	0	0
Vv24	C29	84	0	0	0
Vv24	C29	84	0	0	0
Vv24	C29	84	0	0	0
Vv24	C29	84	0	0	0
Vv24	C29	84	0	0	0
Vv24	C29	84	0	0	0
Vv24	C29	84	0	0	0
Vv24	C29	84	0	0	0
Vv24	C29	84	0	0	0
Vv24	C29	84	0	0	0
Vv24	C29	84	0	0	0
Vv24	C29	84	0	0	0
Vv24	C29	84	0	0	0
Vv24	C29	84	0	0	0
Vv24	C29	84	0	0	0
Vv24	C29	84	0	0	0
Vv24	C29	84	0	0	0
Vv24	C29	84	0	0	0
Vv24	C29	84	0	0	0
Vv24	C29	84	0	0	0
Vv24	C29	84	0	0	0
Vv24	C29	84	0	0	0
Vv24	C29	84	0	0	0
Vv24	C29	84	0	0	0
Vv24	C29	84	0	0	0
Vv24	C29	84	0	0	0
Vv24	C29	84	0	0	0
Vv24	C29	84	0	0	0
Vv24	C29	84	0	0	0
Vv24	C29	84	0	0	0
Vv24	C29	84	0	0	0
Vv24	C29	84	0	0	0
Vv24	C29	84	0	0	0
Vv24	C29	84	0	1	0
Vv24	C29	84	0	1	0
Vv24	C29	84	0	1	0
Vv24	C29	84	0	1	0
Vv24	C29	84	0	1	0
Vv24	C29	84	0	1	0
Vv24	C29	84	0	1	0
Vv24	C29	84	0	1	0
Vv24	C29	84	0	1	0
Vv24	C29	84	0	1	0
Vv24	C29	84	0	0	1
Vv24	C29	84	0	0	1
Vv24	C29	84	0	0	1
Vv24	C29	84	0	0	1
Vv24	C29	84	0	0	1
Vv24	C29	84	0	0	1
Vv24	C29	84	0	0	1
Vv24	C29	84	0	0	1
Vv24	C29	84	0	0	1
Vv24	C29	84	0	0	1
Vv12	C29	80	0	0	0
Vv12	C29	80	0	0	0
Vv12	C29	80	0	0	0
Vv12	C29	80	0	0	0
Vv12	C29	80	0	0	0
Vv12	C29	80	0	0	0
Vv12	C29	80	0	0	0
Vv12	C29	80	0	0	0
Vv12	C29	80	0	0	0
Vv12	C29	80	0	0	0
Vv12	C29	80	0	0	0
Vv12	C29	80	0	0	0
Vv12	C29	80	0	0	0
Vv12	C29	80	0	0	0
Vv12	C29	80	0	0	0
Vv12	C29	80	0	0	0
Vv12	C29	80	0	0	0
Vv12	C29	80	0	0	0
Vv12	C29	80	0	0	0
Vv12	C29	80	0	0	0
Vv12	C29	80	0	0	0
Vv12	C29	80	0	0	0
Vv12	C29	80	0	0	0
Vv12	C29	80	0	0	0
Vv12	C29	80	0	0	0
Vv12	C29	80	0	0	0
Vv12	C29	80	0	0	0
Vv12	C29	80	0	0	0
Vv12	C29	80	0	0	0
Vv12	C29	80	0	0	0
Vv12	C29	80	0	0	0
Vv12	C29	80	0	0	0
Vv12	C29	80	0	0	0
Vv12	C29	80	0	0	0
Vv12	C29	80	0	0	0
Vv12	C29	80	0	0	0
Vv12	C29	80	0	0	0
Vv12	C29	80	0	0	0
Vv12	C29	80	0	0	0
Vv12	C29	80	0	0	0
Vv12	C29	80	0	0	0
Vv12	C29	80	0	0	0
Vv12	C29	80	0	0	0
Vv12	C29	80	0	0	0
Vv12	C29	80	0	0	0
Vv12	C29	80	0	0	0
Vv12	C29	80	0	0	0
Vv12	C29	80	0	0	0
Vv12	C29	80	0	0	0
Vv12	C29	80	0	0	0
Vv12	C29	80	0	0	0
Vv12	C29	80	0	0	0
Vv12	C29	80	0	1	0
Vv12	C29	80	0	1	0
Vv12	C29	80	0	1	0
Vv12	C29	80	0	1	0
Vv12	C29	80	0	1	0
Vv12	C29	80	0	1	0
Vv12	C29	80	0	1	0
Vv12	C29	80	0	1	0
Vv12	C29	80	0	1	0
Vv12	C29	80	0	1	0
Vv12	C29	80	0	1	0
Vv12	C29	80	0	1	0
Vv12	C29	80	0	1	0
Vv12	C29	80	0	0	1
Vv12	C29	80	0	0	1
Vv12	C29	80	0	0	1
Vv12	C29	80	0	0	1
Vv12	C29	80	0	0	1
Vv12	C29	80	0	0	1
Vv12	C29	80	0	0	1
Vv12	C29	80	0	0	1
Vv12	C29	80	0	0	1
Vv12	C29	80	0	0	1
Vv12	C29	80	0	0	1
Vv12	C29	80	0	0	1
Vv12	C29	80	0	0	1
Vv12	C29	80	0	0	1
Vv12	C29	80	0	0	1
Vv12	C27	181	0	0	0
Vv12	C27	181	0	0	0
Vv12	C27	181	0	0	0
Vv12	C27	181	0	0	0
Vv12	C27	181	0	0	0
Vv12	C27	181	0	0	0
Vv12	C27	181	0	0	0
Vv12	C27	181	0	0	0
Vv12	C27	181	0	0	0
Vv12	C27	181	0	0	0
Vv12	C27	181	0	0	0
Vv12	C27	181	0	0	0
Vv12	C27	181	0	0	0
Vv12	C27	181	0	0	0
Vv12	C27	181	0	0	0
Vv12	C27	181	0	0	0
Vv12	C27	181	0	0	0
Vv12	C27	181	0	0	0
Vv12	C27	181	0	0	0
Vv12	C27	181	0	0	0
Vv12	C27	181	0	0	0
Vv12	C27	181	0	0	0
Vv12	C27	181	0	0	0
Vv12	C27	181	0	0	0
Vv12	C27	181	0	0	0
Vv12	C27	181	0	0	0
Vv12	C27	181	0	0	0
Vv12	C27	181	0	0	0
Vv12	C27	181	0	0	0
Vv12	C27	181	0	0	0
Vv12	C27	181	0	0	0
Vv12	C27	181	0	0	0
Vv12	C27	181	0	0	0
Vv12	C27	181	0	0	0
Vv12	C27	181	0	0	0
Vv12	C27	181	0	0	0
Vv12	C27	181	0	0	0
Vv12	C27	181	0	0	0
Vv12	C27	181	0	0	0
Vv12	C27	181	0	0	0
Vv12	C27	181	0	0	0
Vv12	C27	181	0	0	0
Vv12	C27	181	0	0	0
Vv12	C27	181	0	0	0
Vv12	C27	181	0	0	0
Vv12	C27	181	0	0	0
Vv12	C27	181	0	0	0
Vv12	C27	181	0	0	0
Vv12	C27	181	0	0	0
Vv12	C27	181	0	0	0
Vv12	C27	181	0	0	0
Vv12	C27	181	0	0	0
Vv12	C27	181	0	0	0
Vv12	C27	181	0	0	0
Vv12	C27	181	0	0	0
Vv12	C27	181	0	0	0
Vv12	C27	181	0	0	0
Vv12	C27	181	0	0	0
Vv12	C27	181	0	0	0
Vv12	C27	181	0	0	0
Vv12	C27	181	0	0	0
Vv12	C27	181	0	0	0
Vv12	C27	181	0	0	0
Vv12	C27	181	0	0	0
Vv12	C27	181	0	0	0
Vv12	C27	181	0	0	0
Vv12	C27	181	0	0	0
Vv12	C27	181	0	0	0
Vv12	C27	181	0	0	0
Vv12	C27	181	0	0	0
Vv12	C27	181	0	0	0
Vv12	C27	181	0	0	0
Vv12	C27	181	0	0	0
Vv12	C27	181	0	0	0
Vv12	C27	181	0	0	0
Vv12	C27	181	0	0	0
Vv12	C27	181	0	0	0
Vv12	C27	181	0	0	0
Vv12	C27	181	0	0	0
Vv12	C27	181	0	0	0
Vv12	C27	181	0	0	0
Vv12	C27	181	0	0	0
Vv12	C27	181	0	0	0
Vv12	C27	181	0	0	0
Vv12	C27	181	0	0	0
Vv12	C27	181	0	0	0
Vv12	C27	181	0	0	0
Vv12	C27	181	0	0	0
Vv12	C27	181	0	0	0
Vv12	C27	181	0	0	0
Vv12	C27	181	0	0	0
Vv12	C27	181	0	0	0
Vv12	C27	181	0	0	0
Vv12	C27	181	0	0	0
Vv12	C27	181	0	0	0
Vv12	C27	181	0	0	0
Vv12	C27	181	0	0	0
Vv12	C27	181	0	0	0
Vv12	C27	181	0	0	0
Vv12	C27	181	0	0	0
Vv12	C27	181	0	0	0
Vv12	C27	181	0	0	0
Vv12	C27	181	0	0	0
Vv12	C27	181	0	0	0
Vv12	C27	181	0	0	0
Vv12	C27	181	0	0	0
Vv12	C27	181	0	0	0
Vv12	C27	181	0	0	0
Vv12	C27	181	0	0	0
Vv12	C27	181	0	0	0
Vv12	C27	181	0	0	0
Vv12	C27	181	0	0	0
Vv12	C27	181	0	0	0
Vv12	C27	181	0	0	0
Vv12	C27	181	0	0	0
Vv12	C27	181	0	0	0
Vv12	C27	181	0	0	0
Vv12	C27	181	0	0	0
Vv12	C27	181	0	0	0
Vv12	C27	181	0	0	0
Vv12	C27	181	0	0	0
Vv12	C27	181	0	0	0
Vv12	C27	181	0	0	0
Vv12	C27	181	0	0	0
Vv12	C27	181	0	0	0
Vv12	C27	181	0	0	0
Vv12	C27	181	0	0	0
Vv12	C27	181	0	0	0
Vv12	C27	181	0	0	0
Vv12	C27	181	0	0	0
Vv12	C27	181	0	0	0
Vv12	C27	181	0	0	0
Vv12	C27	181	0	0	0
Vv12	C27	181	0	0	0
Vv12	C27	181	0	0	0
Vv12	C27	181	0	0	0
Vv12	C27	181	0	1	0
Vv12	C27	181	0	1	0
Vv12	C27	181	0	1	0
Vv12	C27	181	0	1	0
Vv12	C27	181	0	1	0
Vv12	C27	181	0	1	0
Vv12	C27	181	0	1	0
